primary_key,Probability_of_Churn
109280,0.049759152
109281,0.008340686
109282,0.012451487
109283,0.044480365
109284,0.023496101
109285,0.023988384
109286,0.000214867
109287,0.017403875
109288,0.021392364
109289,0.012148737
109290,0.027898121
109291,0.032811027
109292,0.015906603
109293,0.014461078
109294,0.024128447
109295,0.018328975
109296,0.010101286
109297,0.036662978
109298,0.047314425
109299,0.015887202
109300,0.009280918
109301,0.024269176
109302,0.016716562
109303,0.016809219
109304,0.019538439
109305,0.044747161
109306,0.026297891
109307,0.023527033
109308,0.023240724
109309,0.023862484
109310,0.0695224
109311,0.036977017
109312,0.027681956
109313,0.01849087
109314,0.01240796
109315,0.036358181
109316,0.018083482
109317,0.005449979
109318,0.035908494
109319,0.012021404
109320,0.012997303
109321,0.025299608
109322,0.020002746
109323,0.01987989
109324,0.012283495
109325,0.014086177
109326,0.004033429
109327,0.068730344
109328,0.020231805
109329,0.010236179
109330,0.023657316
109331,0.026663545
109332,0.018696107
109333,0.044210529
109334,0.031367077
109335,0.028745284
109336,0.010755146
109337,0.030884589
109338,0.016359048
109339,0.020281226
109340,0.030987718
109341,0.007110121
109342,0.03116866
109343,0.024588309
109344,0.044427987
109345,0.040223786
109346,0.032207535
109347,0.035063076
109348,0.015648537
109349,0.058516132
109350,0.018074803
109351,0.005603984
109352,0.026276061
109353,0.012896181
109354,0.037067902
109355,0.012057982
109356,0.022806095
109357,0.015195132
109358,0.032480269
109359,0.029258819
109360,0.000115684
109361,0.002284166
109362,0.037322666
109363,0.041254524
109364,0.031033008
109365,0.014638528
109366,0.008879343
109367,0.012408642
109368,0.023643497
109369,0.020186233
109370,0.02482183
109371,0.001953347
109372,0.028444045
109373,0.034027702
109374,0.02697619
109375,0.013054136
109376,0.019778957
109377,0.014529455
109378,0.031271623
109379,0.020619307
109380,0.012209142
109381,0.019691273
109382,0.01733613
109383,0.013341354
109384,0.027925972
109385,0.017391696
109386,0.018733766
109387,0.018105217
109388,0.017768705
109389,0.013495613
109390,0.013837269
109391,0.017267161
109392,0.02915545
109393,0.014202698
109394,0.020245729
109395,0.038782707
109396,0.014552104
109397,0.041677464
109398,0.030352414
109399,0.043992829
109400,0.019146704
109401,0.01102951
109402,0.004419431
109403,0.00237828
109404,0.014571028
109405,0.022356939
109406,0.019795429
109407,0.034199775
109408,0.015282176
109409,0.011392372
109410,0.020346083
109411,0.015734908
109412,0.019434394
109413,0.015613721
109414,0.039738314
109415,0.029740569
109416,0.020685824
109417,0.027179251
109418,0.025840476
109419,0.144618368
109420,0.012068906
109421,0.021318726
109422,0.012385858
109423,0.01964999
109424,0.04271381
109425,0.011098281
109426,0.011676914
109427,0.024413661
109428,0.018925531
109429,0.011225813
109430,0.039771284
109431,0.016349152
109432,0.028969331
109433,0.016881466
109434,0.013676861
109435,0.018790756
109436,0.017029186
109437,0.033674498
109438,0.031368006
109439,0.027182593
109440,0.000255747
109441,0.01517196
109442,0.029408906
109443,0.024726727
109444,0.014578692
109445,0.016991277
109446,0.0380586
109447,0.018529091
109448,0.023103543
109449,0.045875977
109450,0.020016783
109451,0.007466742
109452,0.036207703
109453,0.034691289
109454,0.014075242
109455,0.035374466
109456,0.016560598
109457,0.032906578
109458,0.030667611
109459,0.010534542
109460,0.013514623
109461,0.031186789
109462,0.076100703
109463,0.019403102
109464,0.016517608
109465,0.039849434
109466,0.026367501
109467,0.00478801
109468,0.036243042
109469,0.015854789
109470,0.014836711
109471,0.026157647
109472,0.057894204
109473,0.021332475
109474,0.050992598
109475,0.015865286
109476,0.007645537
109477,0.054172664
109478,0.015387654
109479,0.017017798
109480,0.017083829
109481,0.016040092
109482,0.018630537
109483,0.01340932
109484,0.013240166
109485,0.051114602
109486,0.033329524
109487,0.020603621
109488,0.019658096
109489,0.014596818
109490,0.021458523
109491,0.019622596
109492,0.02452444
109493,0.015210095
109494,0.014937077
109495,0.019171645
109496,0.015853037
109497,0.019613369
109498,0.048943492
109499,0.010232626
109500,0.01809981
109501,0.029059913
109502,0.017565147
109503,0.011495977
109504,0.052017422
109505,0.029895109
109506,0.042672631
109507,0.028916755
109508,0.021883215
109509,0.01607837
109510,0.016456933
109511,0.012469756
109512,0.032511548
109513,0.019080259
109514,0.018689498
109515,0.015417201
109516,0.015158744
109517,0.023457864
109518,0.020310585
109519,0.038492026
109520,0.013163001
109521,0.008150536
109522,0.048939022
109523,0.016696425
109524,0.015159206
109525,0.018742632
109526,0.00779201
109527,0.015963571
109528,0.01905543
109529,0.014328853
109530,0.016649736
109531,0.008831425
109532,0.028446619
109533,0.016316356
109534,0.006987077
109535,0.046178925
109536,0.015316441
109537,0.025110164
109538,0.013283942
109539,0.018768624
109540,0.015209819
109541,0.013819779
109542,0.028046784
109543,0.016786449
109544,0.015864442
109545,0.007185456
109546,0.04541435
109547,0.022017892
109548,0.027541214
109549,0.023950192
109550,0.02283764
109551,0.044517814
109552,0.018543239
109553,0.014439627
109554,0.032084218
109555,0.024639572
109556,0.035853592
109557,0.019897212
109558,0.021368697
109559,0.013902999
109560,0.024276969
109561,0.059680432
109562,0.020987663
109563,0.037847557
109564,0.009705319
109565,0.033754306
109566,0.016729534
109567,0.007237213
109568,0.045573046
109569,0.014856973
109570,0.050821886
109571,0.033755414
109572,0.010385589
109573,0.022434624
109574,0.016377416
109575,0.014113726
109576,0.000533694
109577,0.031179521
109578,0.019039763
109579,0.01832361
109580,0.048973053
109581,0.012337051
109582,0.008135837
109583,0.000223431
109584,0.063679668
109585,0.023039172
109586,0.028644854
109587,0.013648985
109588,0.032749829
109589,0.010000164
109590,0.031336903
109591,0.015542726
109592,0.033932458
109593,0.01166554
109594,0.020604282
109595,0.00872584
109596,0.015128269
109597,0.006111751
109598,0.013102908
109599,0.017583129
109600,0.015816829
109601,0.054404871
109602,0.011384024
109603,0.027793406
109604,0.018801119
109605,0.012135016
109606,0.01626576
109607,0.020760704
109608,0.027439699
109609,0.01343699
109610,0.024607634
109611,0.021369396
109612,0.017293303
109613,0.019872823
109614,0.015841412
109615,0.023080673
109616,0.009756497
109617,0.032425628
109618,0.01568018
109619,0.022877557
109620,0.036437032
109621,0.016094209
109622,0.022275993
109623,0.000749273
109624,0.01051444
109625,0.042786817
109626,0.039429406
109627,0.018525352
109628,0.022148328
109629,0.009630078
109630,0.059619695
109631,0.017104104
109632,0.011705873
109633,0.033292735
109634,0.030490289
109635,0.031563214
109636,0.016582568
109637,0.030578473
109638,0.076241112
109639,0.011893862
109640,0.021973491
109641,0.015315422
109642,0.043721504
109643,0.030969198
109644,0.020187494
109645,0.022155671
109646,0.011034765
109647,0.013967894
109648,0.022510957
109649,0.010419644
109650,0.0519164
109651,0.046870805
109652,0.015039635
109653,0.001298821
109654,0.009289267
109655,0.014670833
109656,0.012900949
109657,0.01613849
109658,0.024607763
109659,0.022663169
109660,0.041795047
109661,0.010398609
109662,0.000184313
109663,0.015674034
109664,0.015315419
109665,0.015308847
109666,0.0496865
109667,0.041513559
109668,0.015913572
109669,0.028348004
109670,0.019680278
109671,0.013571595
109672,0.041474456
109673,0.013919476
109674,0.017701739
109675,0.03617442
109676,0.011754388
109677,0.017007134
109678,0.019511717
109679,0.015156738
109680,0.014905995
109681,0.008704985
109682,0.011936635
109683,0.015740578
109684,0.025440963
109685,0.012826142
109686,0.055322871
109687,0.023055452
109688,0.030853779
109689,0.022472364
109690,0.017854595
109691,0.063523615
109692,0.024172212
109693,0.023005733
109694,0.023009303
109695,0.024068674
109696,0.02589387
109697,0.015452122
109698,0.01458374
109699,0.015812898
109700,0.025842552
109701,0.003004855
109702,0.031060508
109703,0.030602892
109704,0.021106552
109705,0.037845974
109706,0.020845374
109707,0.026309497
109708,0.024020214
109709,0.031572344
109710,0.031411124
109711,0.020663364
109712,0.013218158
109713,0.031045818
109714,0.012446826
109715,0.026620817
109716,0.035740653
109717,0.015589402
109718,0.027634604
109719,0.01146669
109720,0.017183092
109721,0.019457834
109722,0.013619931
109723,0.010656985
109724,0.027250419
109725,0.027693972
109726,0.046287164
109727,0.022048419
109728,0.038928475
109729,0.021822968
109730,0.015984264
109731,0.008057669
109732,0.021080161
109733,0.029956774
109734,0.009465567
109735,0.008723041
109736,0.008965306
109737,0.008871649
109738,0.065482462
109739,0.025533912
109740,0.01491513
109741,0.016940841
109742,0.005434622
109743,0.018361607
109744,0.014061254
109745,0.036559098
109746,0.016501155
109747,0.030429044
109748,0.025221009
109749,0.013751245
109750,0.030280508
109751,0.008396614
109752,0.009767142
109753,0.025058764
109754,0.015459846
109755,0.013224153
109756,0.01752495
109757,0.000915403
109758,0.016196985
109759,0.064236863
109760,0.000335967
109761,0.022941654
109762,0.026928384
109763,0.03141647
109764,0.030994758
109765,0.018313584
109766,0.013760274
109767,0.03944395
109768,0.022112046
109769,0.013317372
109770,0.013300226
109771,0.009955738
109772,0.017238564
109773,0.016577051
109774,0.0190995
109775,0.015755247
109776,0.089021651
109777,0.014470827
109778,0.018562562
109779,0.024807965
109780,0.025610582
109781,0.023602097
109782,0.067503696
109783,0.006151406
109784,0.062238466
109785,0.029995742
109786,0.01498372
109787,0.016993975
109788,0.007838588
109789,0.023305696
109790,0.017413025
109791,0.018551528
109792,0.011142513
109793,0.007909958
109794,0.085942626
109795,0.012060254
109796,0.009227846
109797,0.02454375
109798,0.010335454
109799,0.053413348
109800,0.0274287
109801,0.013883924
109802,0.016732691
109803,0.017011042
109804,0.021346606
109805,0.028148338
109806,0.020820222
109807,0.014391
109808,0.025542587
109809,0.030629458
109810,0.042929076
109811,0.011022838
109812,0.016822605
109813,0.027553952
109814,0.056818295
109815,0.008075544
109816,0.017101812
109817,0.027601251
109818,0.038738258
109819,0.005151298
109820,0.037825636
109821,0.021564621
109822,0.010313804
109823,0.003052749
109824,0.02405172
109825,0.015730923
109826,0.003355644
109827,0.016825754
109828,0.008517636
109829,0.009137551
109830,0.025180501
109831,0.033365923
109832,0.020055259
109833,0.014970825
109834,0.023153954
109835,0.017416163
109836,0.0227792
109837,0.012624271
109838,0.005324563
109839,0.009271389
109840,0.024378422
109841,0.072287936
109842,0.03496826
109843,0.02196154
109844,0.042358956
109845,0.013865332
109846,0.01774335
109847,0.031204916
109848,0.014633502
109849,0.036134854
109850,0.014210381
109851,0.016427521
109852,0.021905055
109853,0.023375958
109854,0.014806637
109855,0.02040849
109856,0.013200122
109857,0.026884452
109858,0.012872105
109859,0.015867274
109860,0.018285606
109861,0.020342143
109862,0.011253747
109863,0.017042399
109864,0.022824977
109865,0.026820955
109866,0.015390199
109867,0.019202556
109868,0.017032579
109869,0.020616939
109870,0.020328554
109871,0.013194399
109872,0.019709599
109873,0.028206854
109874,0.024491091
109875,0.018874153
109876,0.014108736
109877,0.010504673
109878,0.069933531
109879,0.006527448
109880,0.011940773
109881,0.027730418
109882,0.023148862
109883,0.014551399
109884,0.013646186
109885,0.023258188
109886,0.02450454
109887,0.018422024
109888,0.015196652
109889,0.003163274
109890,0.015737719
109891,0.016579712
109892,0.012129138
109893,0.028336954
109894,0.024277028
109895,0.012820729
109896,0.020139652
109897,0.01616158
109898,0.030997397
109899,0.021999482
109900,0.007920736
109901,0.027699371
109902,0.020436364
109903,0.013258399
109904,0.022249724
109905,0.019880392
109906,0.016742263
109907,0.021248827
109908,0.030855732
109909,0.040910049
109910,0.015555578
109911,0.010967229
109912,0.009539612
109913,0.016586189
109914,0.014107391
109915,0.009210708
109916,0.012591438
109917,0.004791076
109918,0.032257165
109919,0.013314292
109920,0.016706065
109921,0.019555261
109922,0.018096197
109923,0.029136488
109924,0.016441058
109925,0.031866686
109926,0.028035669
109927,0.043434817
109928,0.016520067
109929,0.024985271
109930,0.012506417
109931,0.010485583
109932,0.024617106
109933,0.043063138
109934,0.006578524
109935,0.077838643
109936,0.023814876
109937,0.065437933
109938,0.008758978
109939,0.01959542
109940,0.013420027
109941,0.009551213
109942,0.016954727
109943,0.016219709
109944,0.011226453
109945,0.01121019
109946,0.014320319
109947,0.033356044
109948,0.014845868
109949,0.022783572
109950,0.033855664
109951,0.038030443
109952,0.018972095
109953,0.011728561
109954,0.034733074
109955,0.023238832
109956,0.006138647
109957,0.023767793
109958,0.024365041
109959,0.014210865
109960,0.034377239
109961,0.020463804
109962,0.014709398
109963,0.014826031
109964,0.031537823
109965,0.016029774
109966,0.05024935
109967,0.028510323
109968,0.020515637
109969,0.015967433
109970,0.020913831
109971,0.017378947
109972,0.015298406
109973,0.02269596
109974,0.006143989
109975,0.015531234
109976,0.009217852
109977,0.02687377
109978,0.022042617
109979,0.013247398
109980,0.075368323
109981,0.024329304
109982,0.008498505
109983,0.020528501
109984,0.033453388
109985,0.01605586
109986,0.013585606
109987,0.014365014
109988,0.017957547
109989,0.022484363
